 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.893,7.809,90,66,75198,835.533,179.161,783.000,607,1316,124.067,119.433,7.944,0.559,0.151,0.599,124.024,119.371,7.928,121,117,5,7,6,6
2,4.407,25.889,444,249,427540,962.928,380.014,827.500,600,2571,143.131,132.331,8.984,1.055,0.322,1.042,143.094,131.926,8.942,138,126,5,10,18,9
3,5.013,28.383,505,274,471001,932.675,336.481,819.000,601,2487,106.950,94.281,11.895,1.136,0.397,1.109,107.127,94.111,11.885,97,89,8,19,15,9
4,0.695,7.373,70,59,54059,772.271,176.500,731.000,603,1380,130.586,145.186,10.586,0.546,0.186,0.518,130.720,145.208,10.599,126,144,8,9,4,6
