 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,8.358,32.920,842,333,1222797,1452.253,767.493,1220,600,3728,101.629,138.166,10.040,1.254,0.279,1.221,101.652,138.229,10.029,96,133,4,12,12,13
2,4.993,24.764,503,237,604570,1201.928,538.624,1029,600,2785,156.610,96.686,11.302,1.045,0.235,1.045,156.771,96.823,11.291,151,92,6,11,11,11
