 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.586,22.207,462,235,492815,1066.699,382.250,957,602,2217,92.944,107.740,10.823,0.999,0.229,1.046,92.912,107.854,10.768,90,101,6,7,14,10
2,5.589,28.075,563,280,546576,970.828,377.698,846,600,2439,124.702,115.393,11.098,1.065,0.213,1.064,124.786,115.545,11.085,119,107,7,11,15,9
