 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.539,10.521,155,96,156148,1007.406,347.048,938.000,600,2149,139.755,147.806,7.426,0.692,0.180,0.650,139.765,147.749,7.408,137,145,4,7,7,8
2,2.124,14.352,214,135,198740,928.692,292.789,839.500,601,1757,103.107,137.159,8.607,0.774,0.196,0.778,103.191,137.037,8.614,100,134,5,8,11,8
3,4.020,20.653,405,199,428601,1058.274,418.766,942.000,600,2497,133.694,110.884,11.091,0.949,0.185,0.951,133.783,111.003,11.118,129,106,7,11,10,9
